1119,1183,"37.2079","-93.2955","RANGE_INTERPOLATED","POINT (-93.2955 37.2079)"
786,835,"-32.0232","115.754","ROOFTOP","POINT (115.754 -32.0232)"
1120,1184,"18.3368","-64.7281","APPROXIMATE","POINT (-64.7281 18.3368)"
787,836,"20.9721","-156.677","ROOFTOP","POINT (-156.677 20.9721)"
1121,1185,"36.7282","-76.5836","APPROXIMATE","POINT (-76.5836 36.7282)"
788,837,"41.6432","-83.5384","ROOFTOP","POINT (-83.5384 41.6432)"
1122,1186,"50.3416","-4.7883","RANGE_INTERPOLATED","POINT (-4.7883 50.3416)"
789,838,"40.1989","-98.0673","RANGE_INTERPOLATED","POINT (-98.0673 40.1989)"
1123,1187,"52.6538","-7.248","APPROXIMATE","POINT (-7.248 52.6538)"
790,839,"39.0534","-94.5919","RANGE_INTERPOLATED","POINT (-94.5919 39.0534)"
1124,1188,"49.802","11.0324","ROOFTOP","POINT (11.0324 49.802)"
791,840,"30.4181","-87.2024","ROOFTOP","POINT (-87.2024 30.4181)"
1125,1189,"53.3441","-6.2675","APPROXIMATE","POINT (-6.2675 53.3441)"
792,841,"39.8658","-75.5442","RANGE_INTERPOLATED","POINT (-75.5442 39.8658)"
1126,1190,"37.6417","-121.004","ROOFTOP","POINT (-121.004 37.6417)"
793,842,"47.8774","-122.211","RANGE_INTERPOLATED","POINT (-122.211 47.8774)"
1127,1192,"51.8486","5.8639","RANGE_INTERPOLATED","POINT (5.8639 51.8486)"
794,843,"51.7975","-0.0806","RANGE_INTERPOLATED","POINT (-0.0806 51.7975)"
1128,1193,"42.1976","-122.715","ROOFTOP","POINT (-122.715 42.1976)"
795,844,"51.4899","0.038","RANGE_INTERPOLATED","POINT (0.038 51.4899)"
1129,1194,"43.6414","-79.3869","RANGE_INTERPOLATED","POINT (-79.3869 43.6414)"
796,845,"47.6308","9.8889","ROOFTOP","POINT (9.8889 47.6308)"
1130,1195,"49.2849","-123.11","ROOFTOP","POINT (-123.11 49.2849)"
797,846,"19.706","-155.069","ROOFTOP","POINT (-155.069 19.706)"
1131,1196,"37.2724","-107.88","ROOFTOP","POINT (-107.88 37.2724)"
798,847,"38.9734","-123.116","RANGE_INTERPOLATED","POINT (-123.116 38.9734)"
1132,1197,"32.5007","-94.7405","APPROXIMATE","POINT (-94.7405 32.5007)"
799,848,"43.0831","-73.7846","APPROXIMATE","POINT (-73.7846 43.0831)"
1133,1198,"47.369","8.538","APPROXIMATE","POINT (8.538 47.369)"
800,849,"39.1326","-123.201","RANGE_INTERPOLATED","POINT (-123.201 39.1326)"
1134,1199,"35.994","-78.8986","APPROXIMATE","POINT (-78.8986 35.994)"
801,850,"42.6728","-70.844","ROOFTOP","POINT (-70.844 42.6728)"
1135,1200,"44.5104","-89.5734","ROOFTOP","POINT (-89.5734 44.5104)"
802,851,"41.975","-87.674","ROOFTOP","POINT (-87.674 41.975)"
1136,1201,"39.6318","-75.6628","RANGE_INTERPOLATED","POINT (-75.6628 39.6318)"
803,852,"42.2249","-121.782","APPROXIMATE","POINT (-121.782 42.2249)"
1137,1202,"47.8005","13.0444","APPROXIMATE","POINT (13.0444 47.8005)"
804,853,"42.6616","-84.1946","ROOFTOP","POINT (-84.1946 42.6616)"
1138,1203,"39.2904","-76.6122","APPROXIMATE","POINT (-76.6122 39.2904)"
805,854,"42.2872","-87.9538","ROOFTOP","POINT (-87.9538 42.2872)"
1139,1204,"33.1157","-117.12","ROOFTOP","POINT (-117.12 33.1157)"
806,855,"43.0389","-87.9065","APPROXIMATE","POINT (-87.9065 43.0389)"
807,856,"51.1028","4.7269","RANGE_INTERPOLATED","POINT (4.7269 51.1028)"
1140,1205,"44.2536","-88.4037","RANGE_INTERPOLATED","POINT (-88.4037 44.2536)"
1141,1206,"41.8072","-91.4941","APPROXIMATE","POINT (-91.4941 41.8072)"
808,857,"43.0508","-76.1617","ROOFTOP","POINT (-76.1617 43.0508)"
1142,1207,"43.71","-70.305","RANGE_INTERPOLATED","POINT (-70.305 43.71)"
809,858,"61.1473","-149.844","ROOFTOP","POINT (-149.844 61.1473)"
1143,1208,"44.1972","-72.5019","ROOFTOP","POINT (-72.5019 44.1972)"
810,860,"35.3","-106.551","APPROXIMATE","POINT (-106.551 35.3)"
1144,1209,"42.3372","-83.0186","ROOFTOP","POINT (-83.0186 42.3372)"
811,861,"46.0697","-118.336","RANGE_INTERPOLATED","POINT (-118.336 46.0697)"
1145,1210,"49.2821","-123.07","RANGE_INTERPOLATED","POINT (-123.07 49.2821)"
812,862,"39.612","-105.019","ROOFTOP","POINT (-105.019 39.612)"
1146,1211,"40.2369","-76.072","RANGE_INTERPOLATED","POINT (-76.072 40.2369)"
813,863,"43.0445","-87.9626","ROOFTOP","POINT (-87.9626 43.0445)"
1147,1212,"43.0389","-87.9065","APPROXIMATE","POINT (-87.9065 43.0389)"
814,864,"42.0855","-88.1411","RANGE_INTERPOLATED","POINT (-88.1411 42.0855)"
815,865,"41.7972","-91.8652","RANGE_INTERPOLATED","POINT (-91.8652 41.7972)"
1148,1213,"54.3906","-5.6548","APPROXIMATE","POINT (-5.6548 54.3906)"
816,866,"42.9945","-71.4674","ROOFTOP","POINT (-71.4674 42.9945)"
1149,1214,"41.4277","-78.5539","RANGE_INTERPOLATED","POINT (-78.5539 41.4277)"
817,867,"43.0334","-87.9093","ROOFTOP","POINT (-87.9093 43.0334)"
1150,1215,"27.9494","-82.4651","APPROXIMATE","POINT (-82.4651 27.9494)"
818,868,"42.6001","-89.6422","RANGE_INTERPOLATED","POINT (-89.6422 42.6001)"
1151,1216,"44.8342","-87.377","APPROXIMATE","POINT (-87.377 44.8342)"
819,869,"44.9732","-93.2479","ROOFTOP","POINT (-93.2479 44.9732)"
1152,1218,"38.5472","-121.726","ROOFTOP","POINT (-121.726 38.5472)"
820,870,"44.9442","-93.0861","APPROXIMATE","POINT (-93.0861 44.9442)"
821,871,"45.8722","-89.7097","RANGE_INTERPOLATED","POINT (-89.7097 45.8722)"
1153,1219,"43.3152","-83.7314","RANGE_INTERPOLATED","POINT (-83.7314 43.3152)"
822,872,"41.6931","-86.1818","RANGE_INTERPOLATED","POINT (-86.1818 41.6931)"
